Shipment_ID,Order_ID,Customer_ID,Tracking_Number,Shipment_Date,Expected_Delivery_Date,Actual_Delivery_Date,Status,Shipping_Method,Origin_Country,Origin_City,Destination_Country,Destination_City,Weight_KG,Volume_CBM,Number_of_Packages,Shipping_Cost_USD,Customs_Value_USD,Customs_Duty_USD,Insurance_Value_USD,Total_Logistics_Cost_USD,Transit_Days_Estimated,Delay_Days,Carrier_Name,Handler_Employee_ID,Temperature_Controlled,Hazardous_Materials
SHP-0006495,ORD-0006495,CUST-00059,TRK-804414977,11/23/2022,12/1/2022,11/16/2022,At Customs,Road Transport,Bahrain,Muharraq,Qatar,Lusail,10418.11,879.3788,16,14524.32,223481.58,28662.1,349.63,43536.05,8,0,CMA CGM Middle East,EMP-00129,Yes,No
SHP-0006496,ORD-0006496,CUST-00031,TRK-207263856,12/30/2023,1/5/2024,11/16/2022,At Warehouse,Rail Freight,Saudi Arabia,Medina,Kuwait,Hawalli,20124.78,1056.5645,4,48749.44,1258359.13,40945.67,2043,91738.11,6,0,UPS Arabia,EMP-00119,No,No
SHP-0006497,ORD-0006497,CUST-00056,TRK-408674132,4/4/2024,4/10/2024,11/16/2022,In Transit,Air Freight,Bahrain,Hamad Town,Saudi Arabia,Taif,10666,120.8489,13,140505.36,7013919.03,852348.66,33389.76,1026243.78,6,0,Maersk Gulf,EMP-00133,Yes,No
SHP-0006498,ORD-0006498,CUST-00117,TRK-586621187,10/3/2024,10/6/2024,11/16/2022,In Transit,Sea Freight,Bahrain,Manama,Bahrain,Muharraq,901.05,62.9725,5,1415.96,31439.94,0,179.12,1595.08,3,0,DHL Gulf,EMP-00255,Yes,No
SHP-0006499,ORD-0006499,CUST-01491,TRK-683137573,7/6/2020,7/8/2020,11/16/2022,Returned to Sender,Air Freight,Qatar,Al Rayyan,Oman,Sur,33680.7,1207.4306,79,259668.27,6475502.24,901798.28,43441.55,1204908.1,2,0,Pearl Harbor Freight,EMP-00217,No,Yes
SHP-0006500,ORD-0006500,CUST-00695,TRK-513545576,10/14/2021,10/20/2021,10/18/2021,Delivered,Express Courier,Oman,Muscat,Qatar,Lusail,9854.55,152.7703,69,163089.31,1316581.02,73112.05,2827.32,239028.68,6,0,FedEx Middle East,EMP-00246,No,No
SHP-0006501,ORD-0006501,CUST-00458,TRK-318532173,1/24/2021,2/1/2021,11/16/2022,Lost,Sea Freight,Saudi Arabia,Dammam,Qatar,Lusail,46335.57,1815.7871,87,36038.62,39853.22,3616.21,42.7,39697.53,8,0,Evergreen Gulf Services,EMP-00267,No,No
SHP-0006502,ORD-0006502,CUST-00257,TRK-371567043,10/16/2020,10/23/2020,11/16/2022,Delayed,Sea Freight,UAE,Abu Dhabi,Bahrain,Riffa,17007.7,1676.9821,100,45798.94,2017512.72,206165.33,10098.19,262062.46,7,26,COSCO Shipping Gulf,EMP-00032,No,No
SHP-0006503,ORD-0006503,CUST-00258,TRK-849551492,6/3/2024,6/7/2024,6/11/2024,Delivered,Road Transport,Qatar,Al Rayyan,Saudi Arabia,Jubail,49487.97,4848.9948,94,212492.5,7652522.24,623867.72,55063.68,891423.9,4,4,Middle East Freight Solutions,EMP-00189,Yes,Yes
SHP-0006505,ORD-0006505,CUST-00682,TRK-114270841,8/15/2021,8/23/2021,11/16/2022,Delayed,Sea Freight,Kuwait,Jahra,Bahrain,Hamad Town,5865.41,477.5121,54,3547.88,116230.37,4845.91,927.84,9321.63,8,6,Hapag-Lloyd Gulf,EMP-00217,No,Yes
SHP-0006506,ORD-0006506,CUST-00671,TRK-957958903,5/14/2024,5/16/2024,11/16/2022,In Transit,Air Freight,Saudi Arabia,Mecca,Saudi Arabia,Dammam,45769.63,2166.9592,48,667991.89,14263324.71,0,115291.86,783283.75,2,0,GAC Logistics,EMP-00059,Yes,No
SHP-0006507,ORD-0006507,CUST-01441,TRK-633062109,5/8/2025,5/12/2025,5/11/2025,Delivered,Road Transport,Oman,Nizwa,Bahrain,Riffa,16070.92,1523.3922,12,37922.4,557331.19,29102.38,1934.41,68959.19,4,0,UPS Arabia,EMP-00205,No,No
SHP-0006508,ORD-0006508,CUST-00829,TRK-846252064,1/17/2024,1/25/2024,11/16/2022,Out for Delivery,Sea Freight,Oman,Muscat,Qatar,Lusail,32718.11,300.0506,9,42789.59,777873.77,57177.68,4770.87,104738.14,8,0,COSCO Shipping Gulf,EMP-00229,No,No
SHP-0006509,ORD-0006509,CUST-00099,TRK-567216856,5/9/2024,5/17/2024,5/20/2024,Delivered,Road Transport,Qatar,Al Rayyan,Oman,Sohar,15684.61,1004.4009,71,44524.82,1117399.05,75093.84,2523.31,122141.97,8,3,Arabian Shipping Co.,EMP-00264,Yes,No
SHP-0006510,ORD-0006510,CUST-00821,TRK-187214682,1/22/2022,1/29/2022,2/2/2022,Delivered,Road Transport,Saudi Arabia,Riyadh,Oman,Muscat,10188.63,304.7098,70,13320.54,216584.39,28323.73,1952.61,43596.88,7,4,Al Futtaim Logistics,EMP-00137,No,Yes
SHP-0006511,ORD-0006511,CUST-00128,TRK-585459979,2/20/2025,3/1/2025,11/16/2022,Delayed,Sea Freight,UAE,Fujairah,Kuwait,Kuwait City,37485.35,1592.404,19,74281.89,1197388.62,126999.98,5657.54,206939.41,9,24,Middle East Freight Solutions,EMP-00281,Yes,Yes
SHP-0006512,ORD-0006512,CUST-00043,TRK-403231666,6/10/2019,6/12/2019,11/16/2022,Lost,Express Courier,Qatar,Al Khor,Oman,Sohar,1074.21,93.944,46,18110.46,567339.8,74158.61,5516.75,97785.82,2,0,MSC Arabian,EMP-00268,No,Yes
SHP-0006513,ORD-0006513,CUST-01341,TRK-140355897,12/6/2024,12/9/2024,12/7/2024,Delivered,Express Courier,Oman,Sohar,Oman,Sohar,3011.02,297.0193,31,22249.78,96422.78,0,138.27,22388.05,3,0,DHL Gulf,EMP-00255,No,Yes
SHP-0006514,ORD-0006514,CUST-00308,TRK-432021869,8/25/2023,8/28/2023,9/2/2023,Delivered,Express Courier,Qatar,Al Wakrah,UAE,Ajman,17690.94,1460.59,35,341027.09,8367122.78,709909.8,10387.87,1061324.76,3,5,COSCO Shipping Gulf,EMP-00044,No,No
SHP-0006515,ORD-0006515,CUST-01320,TRK-549973021,5/23/2019,5/26/2019,5/28/2019,Delivered,Air Freight,Oman,Nizwa,Kuwait,Jahra,12541.71,1133.1749,35,41131.5,1823667.62,34553.27,6822.1,82506.87,3,2,Aramex,EMP-00286,Yes,No
SHP-0006516,ORD-0006516,CUST-01053,TRK-847235606,1/10/2024,1/18/2024,11/16/2022,In Transit,Sea Freight,Kuwait,Kuwait City,Qatar,Al Wakrah,32792.92,2325.0418,34,36870.76,1476487.14,94065.12,13887.07,144822.95,8,0,Evergreen Gulf Services,EMP-00286,No,No
SHP-0006517,ORD-0006517,CUST-00022,TRK-206728542,10/30/2024,11/4/2024,11/16/2022,At Warehouse,Road Transport,Kuwait,Salmiya,Qatar,Al Wakrah,14904.5,770.2427,15,43302.05,2005031.7,179672.59,6399.18,229373.82,5,0,Al Futtaim Logistics,EMP-00119,Yes,Yes
SHP-0006518,ORD-0006518,CUST-01021,TRK-694631678,2/13/2021,2/18/2021,2/17/2021,Delivered,Air Freight,Bahrain,Riffa,Qatar,Al Rayyan,7794.45,36.8358,73,36682.47,126723.26,9429.66,990.8,47102.93,5,0,Evergreen Gulf Services,EMP-00006,No,Yes
SHP-0006519,ORD-0006519,CUST-00972,TRK-698876151,9/7/2024,9/9/2024,11/16/2022,At Warehouse,Air Freight,Oman,Salalah,Oman,Muscat,12652.26,983.3162,37,149823.9,1286297.04,0,5506.18,155330.08,2,0,Gulf Logistics Partners,EMP-00149,No,No
SHP-0006520,ORD-0006520,CUST-00590,TRK-864843911,5/7/2025,5/17/2025,5/17/2025,Delivered,Sea Freight,Saudi Arabia,Jeddah,Oman,Nizwa,32173.04,760.859,7,65602.14,709952.57,28535.6,2587.74,96725.48,10,0,GAC Logistics,EMP-00033,Yes,Yes
SHP-0006521,ORD-0006521,CUST-00587,TRK-426639092,5/3/2021,5/9/2021,5/8/2021,Delivered,Road Transport,Qatar,Lusail,UAE,Abu Dhabi,32881.99,1276.4641,2,124467.64,1892480.67,262883.36,10993.87,398344.87,6,0,Red Sea Transport,EMP-00179,No,Yes
SHP-0006522,ORD-0006522,CUST-00774,TRK-700697561,2/15/2023,2/27/2023,2/27/2023,Delivered,Sea Freight,UAE,Ras Al Khaimah,Kuwait,Hawalli,49029.98,2845.6004,14,25373.68,288265.3,39571.68,2004.06,66949.42,12,0,Desert Express Logistics,EMP-00286,No,Yes
SHP-0006523,ORD-0006523,CUST-00559,TRK-829293638,5/17/2025,5/21/2025,5/25/2025,Delivered,Air Freight,Oman,Nizwa,Qatar,Al Rayyan,25233.28,1481.2955,70,232041.76,8903077.07,276525.71,38953.36,547520.83,4,4,Aramex,EMP-00169,No,Yes
SHP-0006524,ORD-0006524,CUST-00068,TRK-879638083,11/1/2024,11/5/2024,11/5/2024,Delivered,Express Courier,Saudi Arabia,Taif,UAE,Sharjah,1338.04,35.7452,83,17088.58,740434.61,76284.28,6485.64,99858.5,4,0,Kanoo Shipping,EMP-00079,No,Yes
SHP-0006525,ORD-0006525,CUST-00625,TRK-535551079,1/18/2024,1/28/2024,1/30/2024,Delivered,Sea Freight,UAE,Ajman,Oman,Salalah,30534.95,414.1158,54,62040.16,2989074.76,405252.74,15644.76,482937.66,10,2,Desert Express Logistics,EMP-00080,No,No
SHP-0006526,ORD-0006526,CUST-00748,TRK-809398140,2/12/2024,2/17/2024,2/21/2024,Delivered,Sea Freight,Bahrain,Muharraq,Bahrain,Hamad Town,8055.3,329.4881,3,15444.6,719696.56,0,4722.45,20167.05,5,4,Hapag-Lloyd Gulf,EMP-00229,Yes,Yes
SHP-0006527,ORD-0006527,CUST-01075,TRK-778264895,6/27/2020,7/4/2020,11/16/2022,In Transit,Air Freight,Kuwait,Hawalli,UAE,Dubai,44717.58,1980.8339,70,476163.52,6743514.52,630712.44,43274.95,1150150.91,7,0,CMA CGM Middle East,EMP-00129,Yes,No
SHP-0006528,ORD-0006528,CUST-01482,TRK-182172018,7/4/2021,7/9/2021,11/16/2022,In Transit,Express Courier,Saudi Arabia,Dammam,Kuwait,Salmiya,46940.3,4003.2264,57,631615.34,29316717,3256685.23,267033.04,4155333.61,5,0,GAC Logistics,EMP-00208,No,Yes
SHP-0006529,ORD-0006529,CUST-00497,TRK-617001678,9/3/2022,9/12/2022,9/17/2022,Delivered,Sea Freight,UAE,Abu Dhabi,Qatar,Doha,22510.09,1122.1067,83,44142.68,1008040.73,114145.71,9835.44,168123.83,9,5,Desert Express Logistics,EMP-00198,No,No
SHP-0006530,ORD-0006530,CUST-01123,TRK-987551257,7/11/2025,7/23/2025,7/23/2025,Delivered,Sea Freight,Saudi Arabia,Jubail,Qatar,Al Wakrah,8806.42,308.4249,23,23648.2,178780.76,16332.7,1301.2,41282.1,12,0,Arabian Shipping Co.,EMP-00033,Yes,No
SHP-0006531,ORD-0006531,CUST-00926,TRK-853062656,10/21/2019,10/27/2019,10/25/2019,Delivered,Rail Freight,Saudi Arabia,Khobar,Saudi Arabia,Riyadh,5743.21,553.2506,42,8208.54,268884.35,0,2127.63,10336.17,6,0,Al Futtaim Logistics,EMP-00133,No,Yes
SHP-0006532,ORD-0006532,CUST-01058,TRK-695826968,12/18/2019,12/23/2019,12/28/2019,Delivered,Road Transport,Bahrain,Manama,Qatar,Lusail,24009.3,168.8144,82,83246.78,1174068.99,82914.85,8565.22,174726.85,5,5,Evergreen Gulf Services,EMP-00229,No,Yes
SHP-0006533,ORD-0006533,CUST-01003,TRK-222714065,10/13/2025,10/16/2025,10/16/2025,Delivered,Air Freight,Qatar,Al Wakrah,Qatar,Al Khor,24735.72,247.5609,6,243083.03,7134841.15,0,7546.25,250629.28,3,0,COSCO Shipping Gulf,EMP-00032,No,No
SHP-0006534,ORD-0006534,CUST-01120,TRK-952310892,1/25/2020,1/27/2020,11/16/2022,At Customs,Air Freight,Qatar,Al Wakrah,Bahrain,Manama,44250.85,1071.3971,5,454993.43,10268132.17,1284181.17,37841.51,1777016.11,2,0,GAC Logistics,EMP-00085,No,Yes
SHP-0006535,ORD-0006535,CUST-00293,TRK-379456110,5/31/2019,6/3/2019,11/16/2022,At Customs,Road Transport,Kuwait,Salmiya,UAE,Fujairah,36391.05,1592.1138,31,80146.09,2358766.56,90026.31,4156.86,174329.26,3,0,Evergreen Gulf Services,EMP-00264,Yes,No
SHP-0006536,ORD-0006536,CUST-00976,TRK-616992993,7/2/2025,7/12/2025,11/16/2022,Returned to Sender,Sea Freight,UAE,Dubai,Qatar,Lusail,8003.96,244.7093,21,21899.69,140848.97,20355.24,195.71,42450.64,10,0,Desert Express Logistics,EMP-00268,Yes,No
SHP-0006537,ORD-0006537,CUST-00930,TRK-967617226,1/15/2023,1/17/2023,1/22/2023,Delivered,Air Freight,Bahrain,Muharraq,Bahrain,Hamad Town,38735.85,1642.2013,70,333659.08,12096600.78,0,32735.22,366394.3,2,5,Middle East Freight Solutions,EMP-00287,Yes,No
SHP-0006538,ORD-0006538,CUST-00916,TRK-122435071,8/6/2021,8/12/2021,11/16/2022,At Warehouse,Road Transport,Bahrain,Riffa,Qatar,Al Rayyan,40770.92,2701.9493,9,53820.26,706328.55,47886.66,3655.1,105362.02,6,0,Aramex,EMP-00246,Yes,No
SHP-0006539,ORD-0006539,CUST-01455,TRK-530402137,10/14/2020,10/18/2020,10/23/2020,Delivered,Sea Freight,Kuwait,Kuwait City,Kuwait,Kuwait City,550.75,42.0402,48,1644.56,54899.96,0,530.71,2175.27,4,5,COSCO Shipping Gulf,EMP-00079,Yes,Yes
SHP-0006541,ORD-0006541,CUST-00233,TRK-482542668,5/2/2020,5/3/2020,11/16/2022,In Transit,Express Courier,Saudi Arabia,Jeddah,UAE,Fujairah,35266.1,83.8981,12,213629.08,5632509.27,722745.33,37445.39,973819.8,1,0,FedEx Middle East,EMP-00267,Yes,Yes
SHP-0006542,ORD-0006542,CUST-01494,TRK-799803360,3/16/2024,3/21/2024,11/16/2022,Lost,Road Transport,Bahrain,Manama,Qatar,Al Rayyan,18589.72,613.722,5,67482.82,2123188.25,279290.52,5145.69,351919.03,5,0,Kanoo Shipping,EMP-00149,No,Yes
SHP-0006543,ORD-0006543,CUST-00822,TRK-421026500,2/6/2023,2/8/2023,2/11/2023,Delivered,Air Freight,Saudi Arabia,Khobar,UAE,Fujairah,22598.83,1047.3791,80,213839.99,10403999.07,403171.11,87869.99,704881.09,2,3,COSCO Shipping Gulf,EMP-00085,Yes,No
SHP-0006545,ORD-0006545,CUST-00776,TRK-735528975,5/2/2019,5/6/2019,11/16/2022,At Customs,Air Freight,UAE,Fujairah,Saudi Arabia,Jubail,47943.87,73.293,78,443098.93,8928517.68,1235704.93,42654.02,1721457.88,4,0,DHL Gulf,EMP-00032,No,Yes
SHP-0006546,ORD-0006546,CUST-00767,TRK-859309851,5/22/2024,5/28/2024,11/16/2022,At Customs,Rail Freight,Kuwait,Ahmadi,Oman,Salalah,47856.11,4124.4029,14,110681.78,1426638.6,212683.86,14229.26,337594.9,6,0,Desert Express Logistics,EMP-00198,No,No
SHP-0006547,ORD-0006547,CUST-00609,TRK-973305012,10/1/2019,10/13/2019,11/16/2022,In Transit,Sea Freight,Oman,Muscat,Bahrain,Isa Town,33662.82,2998.3607,25,81946.77,2841248.17,419893.07,26765.95,528605.79,12,0,Gulf Logistics Partners,EMP-00189,No,Yes
SHP-0006548,ORD-0006548,CUST-01161,TRK-304639663,5/29/2024,6/6/2024,6/4/2024,Delivered,Sea Freight,Kuwait,Jahra,Bahrain,Riffa,44491.87,4364.838,34,73919.58,3448366.86,106762.82,4102.85,184785.25,8,0,Kanoo Shipping,EMP-00137,Yes,Yes
SHP-0006549,ORD-0006549,CUST-00465,TRK-105420562,4/9/2019,4/12/2019,11/16/2022,At Warehouse,Road Transport,UAE,Ras Al Khaimah,Oman,Muscat,5756.13,329.757,40,10365,31304.71,1253.1,64.08,11682.18,3,0,Gulf Logistics Partners,EMP-00137,Yes,Yes
SHP-0006551,ORD-0006551,CUST-00366,TRK-953254107,2/19/2020,2/24/2020,11/16/2022,Delayed,Road Transport,Qatar,Al Khor,Kuwait,Salmiya,8844.14,402.8169,31,15589.6,189314.69,12950.62,363.56,28903.78,5,1,GAC Logistics,EMP-00095,No,No
SHP-0006552,ORD-0006552,CUST-00210,TRK-126279097,11/7/2022,11/9/2022,11/11/2022,Delivered,Express Courier,Qatar,Al Wakrah,Bahrain,Muharraq,23758.93,1971.6069,99,172624.56,1029470.91,114134.59,3607.44,290366.59,2,2,CMA CGM Middle East,EMP-00079,Yes,No
SHP-0006553,ORD-0006553,CUST-00321,TRK-522107994,5/4/2023,5/8/2023,11/16/2022,In Transit,Express Courier,UAE,Dubai,Bahrain,Manama,12450.58,473.3946,64,162701.38,3898529.28,66448.22,26954.06,256103.66,4,0,Agility Logistics,EMP-00006,No,Yes
SHP-0006554,ORD-0006554,CUST-00493,TRK-944620020,7/5/2022,7/9/2022,11/16/2022,At Customs,Express Courier,Kuwait,Salmiya,Saudi Arabia,Riyadh,5131.1,102.8795,78,83994.35,3804385.16,118836.08,9983.06,212813.49,4,0,Arabian Shipping Co.,EMP-00268,Yes,No
SHP-0006555,ORD-0006555,CUST-00961,TRK-874684904,2/19/2025,2/26/2025,2/28/2025,Delivered,Air Freight,Bahrain,Isa Town,Saudi Arabia,Medina,45081.03,1294.6868,27,144843.03,1984434.76,55696.07,17962.16,218501.26,7,2,Arabian Shipping Co.,EMP-00085,Yes,No
SHP-0006556,ORD-0006556,CUST-01209,TRK-149904483,1/5/2022,1/8/2022,1/6/2022,Delivered,Road Transport,UAE,Ajman,Saudi Arabia,Khobar,5526.74,552.0003,38,26508.61,700104.5,101411.03,3886.33,131805.97,3,0,Aramex,EMP-00148,No,No
SHP-0006557,ORD-0006557,CUST-00539,TRK-755792457,3/18/2021,3/25/2021,11/16/2022,In Transit,Sea Freight,Saudi Arabia,Jubail,Bahrain,Muharraq,21842.45,1712.9253,88,13326.67,181169.89,19556.16,980.47,33863.3,7,0,GAC Logistics,EMP-00229,Yes,No
SHP-0006558,ORD-0006558,CUST-00589,TRK-359397562,12/15/2020,12/27/2020,12/30/2020,Delivered,Sea Freight,Qatar,Lusail,Kuwait,Hawalli,13488.62,1179.6948,72,28525.76,1372091.17,79027.75,12001.05,119554.56,12,3,Arabian Shipping Co.,EMP-00129,No,Yes
SHP-0006559,ORD-0006559,CUST-00416,TRK-954120555,8/12/2020,8/21/2020,8/23/2020,Delivered,Sea Freight,Oman,Nizwa,Saudi Arabia,Jubail,43119.74,121.7324,69,22619.75,226386,27072.82,1904.34,51596.91,9,2,GAC Logistics,EMP-00044,Yes,No
SHP-0006560,ORD-0006560,CUST-01311,TRK-505344040,8/9/2023,8/12/2023,11/16/2022,In Transit,Air Freight,Qatar,Al Wakrah,Oman,Muscat,34839.81,35.3764,23,146183.95,6185455.81,611050.26,46837.19,804071.4,3,0,FedEx Middle East,EMP-00148,No,Yes
SHP-0006561,ORD-0006561,CUST-00330,TRK-544456264,3/17/2025,3/22/2025,11/16/2022,Delayed,Air Freight,Saudi Arabia,Taif,Saudi Arabia,Mecca,28458.59,2445.1422,78,386309.02,2207202.53,0,5164.16,391473.18,5,7,Gulf Logistics Partners,EMP-00079,Yes,No
SHP-0006562,ORD-0006562,CUST-01088,TRK-283983233,1/26/2019,2/5/2019,11/16/2022,In Transit,Rail Freight,Bahrain,Muharraq,Oman,Muscat,41960.38,307.6361,11,50460.11,281066.14,556.23,698.62,51714.96,10,0,Kanoo Shipping,EMP-00080,No,Yes
SHP-0006563,ORD-0006563,CUST-00956,TRK-513064695,4/13/2022,4/16/2022,11/16/2022,At Warehouse,Air Freight,Oman,Muscat,Saudi Arabia,Taif,33958.83,148.3776,15,361104.19,1118452.34,96177.37,8684.41,465965.97,3,0,MSC Arabian,EMP-00033,No,Yes
SHP-0006564,ORD-0006564,CUST-00069,TRK-500128434,9/14/2019,9/21/2019,11/16/2022,At Customs,Road Transport,Bahrain,Manama,Kuwait,Kuwait City,22433.13,1962.4131,11,82290.52,2791313.43,395252.68,10124.72,487667.92,7,0,Kanoo Shipping,EMP-00208,Yes,Yes
SHP-0006565,ORD-0006565,CUST-00680,TRK-310334649,2/3/2025,2/14/2025,2/13/2025,Delivered,Sea Freight,UAE,Dubai,Saudi Arabia,Jeddah,35198.22,1994.8218,88,93628.97,3782714.33,273327.46,26402.93,393359.36,11,0,CMA CGM Middle East,EMP-00229,Yes,Yes
SHP-0006566,ORD-0006566,CUST-00201,TRK-960321982,7/19/2022,7/30/2022,8/1/2022,Delivered,Sea Freight,Saudi Arabia,Dammam,Qatar,Lusail,9183.62,90.664,28,18603.96,712772.31,20729.6,4043.4,43376.96,11,2,Al Futtaim Logistics,EMP-00267,Yes,No
SHP-0006567,ORD-0006567,CUST-01121,TRK-940959478,4/26/2020,4/28/2020,4/26/2020,Delivered,Air Freight,Bahrain,Hamad Town,UAE,Sharjah,12402.24,852.5851,83,82156.25,2024517.85,121313.21,12863.81,216333.27,2,0,MSC Arabian,EMP-00137,Yes,Yes
SHP-0006568,ORD-0006568,CUST-01233,TRK-629768001,4/1/2023,4/11/2023,11/16/2022,Delayed,Sea Freight,Kuwait,Salmiya,UAE,Sharjah,38044.6,636.4155,95,105067.53,1731790.27,132364.93,5931.14,243363.6,10,3,GAC Logistics,EMP-00080,Yes,Yes
SHP-0006569,ORD-0006569,CUST-00103,TRK-789218728,6/17/2020,6/21/2020,6/24/2020,Delivered,Express Courier,UAE,Fujairah,UAE,Sharjah,28912.7,2048.3635,37,212320.4,1938440.23,0,10458.13,222778.53,4,3,Red Sea Transport,EMP-00267,No,Yes
SHP-0006570,ORD-0006570,CUST-00236,TRK-539767802,1/2/2020,1/12/2020,11/16/2022,In Transit,Sea Freight,Oman,Sohar,Qatar,Doha,25175.26,1472.7483,46,70224.32,3042965.6,342028.91,19614.07,431867.3,10,0,Aramex,EMP-00033,No,No
SHP-0006571,ORD-0006571,CUST-01210,TRK-895046895,8/10/2023,8/14/2023,8/13/2023,Delivered,Road Transport,Kuwait,Jahra,Qatar,Doha,28928.69,1740.3644,68,95831.57,388567.34,11417.17,3002.83,110251.57,4,0,MSC Arabian,EMP-00169,No,Yes
SHP-0006572,ORD-0006572,CUST-01234,TRK-247644282,10/2/2024,10/10/2024,10/15/2024,Delivered,Sea Freight,Saudi Arabia,Jubail,Kuwait,Ahmadi,34710.76,2774.2476,45,55152.99,1143982.57,101881.05,3467.9,160501.94,8,5,Kanoo Shipping,EMP-00133,No,No
SHP-0006573,ORD-0006573,CUST-01338,TRK-824398666,5/13/2025,5/14/2025,5/19/2025,Delivered,Sea Freight,Qatar,Doha,Qatar,Doha,22094.39,1352.2429,84,52639.85,2596626.53,0,6661.96,59301.81,1,5,MSC Arabian,EMP-00287,Yes,Yes
SHP-0006574,ORD-0006574,CUST-01105,TRK-846815174,5/13/2025,5/14/2025,11/16/2022,Delayed,Sea Freight,Qatar,Lusail,Qatar,Lusail,8862.1,53.5708,97,17945.84,436481.05,0,1380.34,19326.18,1,26,Al Futtaim Logistics,EMP-00006,Yes,Yes
SHP-0006575,ORD-0006575,CUST-01041,TRK-563527117,3/12/2025,3/13/2025,11/16/2022,In Transit,Express Courier,Bahrain,Isa Town,Oman,Muscat,23787.53,2287.0916,48,580298.59,24877987.91,915104.19,162570.08,1657972.86,1,0,Red Sea Transport,EMP-00148,Yes,Yes
SHP-0006576,ORD-0006576,CUST-00224,TRK-792666484,12/18/2020,12/22/2020,12/22/2020,Delivered,Sea Freight,Saudi Arabia,Jubail,Saudi Arabia,Khobar,39609.24,1006.183,23,19992.96,205865.12,0,681.72,20674.68,4,0,Gulf Logistics Partners,EMP-00205,Yes,Yes
SHP-0006577,ORD-0006577,CUST-00358,TRK-203598574,10/24/2024,10/29/2024,11/16/2022,At Customs,Express Courier,Oman,Sur,Bahrain,Manama,20029.63,909.5085,100,180965.04,1713826.53,151085.27,9683.12,341733.43,5,0,MSC Arabian,EMP-00208,No,No
SHP-0006578,ORD-0006578,CUST-00529,TRK-229191254,8/21/2020,8/25/2020,11/16/2022,At Customs,Air Freight,UAE,Sharjah,Saudi Arabia,Riyadh,14808,1400.8039,99,150460.42,661950.25,95613.24,5375.03,251448.69,4,0,Middle East Freight Solutions,EMP-00217,No,No
SHP-0006579,ORD-0006579,CUST-00997,TRK-743885775,8/27/2019,8/31/2019,8/31/2019,Delivered,Express Courier,Bahrain,Isa Town,Bahrain,Hamad Town,49991.81,3377.2745,66,973730.88,14437609.04,0,42277.41,1016008.29,4,0,Agility Logistics,EMP-00133,No,No
SHP-0006580,ORD-0006580,CUST-00681,TRK-694386431,12/27/2025,12/29/2025,11/16/2022,At Warehouse,Road Transport,UAE,Ajman,UAE,Dubai,40684.76,1511.3066,87,178959.05,6554072.29,0,32920.29,211879.34,2,0,FedEx Middle East,EMP-00179,Yes,Yes
SHP-0006582,ORD-0006582,CUST-00775,TRK-643611956,12/28/2024,1/8/2025,1/6/2025,Delivered,Sea Freight,Kuwait,Salmiya,Saudi Arabia,Riyadh,20413.67,582.6509,87,26029.02,506060.87,44509.78,836.4,71375.2,11,0,Maersk Gulf,EMP-00059,No,No
SHP-0006583,ORD-0006583,CUST-00623,TRK-232756543,5/7/2024,5/16/2024,11/16/2022,At Warehouse,Sea Freight,UAE,Ajman,Bahrain,Manama,2361.71,190.393,8,2654.22,19378.58,1021.27,81.82,3757.31,9,0,Gulf Logistics Partners,EMP-00298,Yes,Yes
SHP-0006584,ORD-0006584,CUST-00623,TRK-680955834,2/5/2024,2/6/2024,2/4/2024,Delivered,Express Courier,Bahrain,Hamad Town,Bahrain,Manama,9320.24,617.2727,53,186427,7196434.85,0,64155.85,250582.85,1,0,Maersk Gulf,EMP-00281,Yes,No
SHP-0006585,ORD-0006585,CUST-00428,TRK-388097104,3/26/2025,4/2/2025,4/2/2025,Delivered,Road Transport,UAE,Fujairah,Bahrain,Riffa,30864.31,1269.5796,38,104151.25,489240.42,48847.4,3622.24,156620.89,7,0,Agility Logistics,EMP-00059,No,Yes
SHP-0006586,ORD-0006586,CUST-00823,TRK-522651856,11/3/2019,11/7/2019,11/7/2019,Delivered,Express Courier,Saudi Arabia,Jeddah,Oman,Muscat,14308.93,498.853,11,281897.18,10120006.17,232361.2,19806.96,534065.34,4,0,FedEx Middle East,EMP-00148,No,Yes
SHP-0006587,ORD-0006587,CUST-01069,TRK-710756084,8/22/2022,8/25/2022,8/27/2022,Delivered,Road Transport,Saudi Arabia,Khobar,Qatar,Al Khor,4202.73,86.4112,4,11401.9,176019.33,2531.61,1630.08,15563.59,3,2,FedEx Middle East,EMP-00149,No,Yes
SHP-0006588,ORD-0006588,CUST-00586,TRK-289856211,4/8/2022,4/11/2022,11/16/2022,In Transit,Air Freight,Oman,Sohar,Kuwait,Hawalli,16726.91,1555.9451,59,117381.13,2383953.87,99037.19,2430.47,218848.79,3,0,Evergreen Gulf Services,EMP-00198,No,Yes
SHP-0006589,ORD-0006589,CUST-00466,TRK-292876962,5/2/2020,5/10/2020,11/16/2022,In Transit,Sea Freight,UAE,Abu Dhabi,Bahrain,Hamad Town,42848.89,3848.4509,33,87215.77,2667725.83,172236.1,7408.63,266860.5,8,0,Arabian Shipping Co.,EMP-00080,No,No
SHP-0006590,ORD-0006590,CUST-01408,TRK-919991895,3/6/2019,3/11/2019,11/16/2022,Out for Delivery,Express Courier,Qatar,Al Khor,Saudi Arabia,Khobar,17763.34,1752.0325,38,159886.78,5530789.6,246077.36,22397.3,428361.44,5,0,CMA CGM Middle East,EMP-00255,Yes,Yes
