Order_ID,Order_Date,Customer_ID,Customer_Type,Country,City,Product_Category,Product_Name,Quantity,Unit_Price_USD,Subtotal_USD,Discount_Percent,Discount_Amount_USD,Tax_Rate_Percent,Tax_Amount_USD,Shipping_Cost_USD,Insurance_Cost_USD,Total_Amount_USD,Currency,Order_Status,Delivery_Date,Payment_Method,Payment_Status,Sales_Rep_ID,Agent_Name,Warehouse_Country,Warehouse_City,Shipping_Method,Priority,Notes
ORD-0004409,6/28/2024,CUST-00216,Corporate,Kuwait,Kuwait City,Industrial,Chemicals,2917,969.41,2827768.97,21.54,609101.44,0,0,4151.99,9687.34,2232506.86,USD,Delivered,7/8/2024,Credit Card,Paid,EMP-00124,Arabian Shipping Co.,UAE,Sharjah,Express Courier,Medium,Express required
ORD-0004410,7/7/2020,CUST-01496,Small Business,Kuwait,Kuwait City,Fashion,Women Clothing,191,1040.1,198659.1,8.96,17799.86,0,0,2391.56,295.2,183546,USD,Shipped,7/18/2020,Credit Card,Paid,EMP-00228,CMA CGM Middle East,Qatar,Al Wakrah,Express Courier,Medium,Hazardous materials
ORD-0004411,8/24/2020,CUST-00242,Small Business,Qatar,Al Wakrah,Automotive,Car Accessories,366,1930.82,706680.12,7.05,49820.95,0,0,122.39,5301.9,662283.46,USD,Delivered,8/30/2020,Cash on Delivery,Pending,EMP-00076,Al Futtaim Logistics,Saudi Arabia,Dammam,Air Freight,Low,Express required
ORD-0004412,11/13/2021,CUST-00620,Individual,UAE,Fujairah,Home & Garden,Furniture,15,386.01,5790.15,1.77,102.49,5,284.38,851.28,0,6823.32,USD,Shipped,11/14/2021,Cash on Delivery,Partial,EMP-00242,Kanoo Shipping,Kuwait,Hawalli,Express Courier,High,Express required
ORD-0004413,4/10/2023,CUST-01085,Small Business,Oman,Muscat,Industrial,Plumbing,264,364.21,96151.44,10.8,10384.36,5,4288.35,2535.67,271.73,92862.83,USD,Shipped,4/22/2023,Credit Card,Paid,EMP-00089,GAC Logistics,Bahrain,Riffa,Road Transport,High,Express required
ORD-0004414,10/19/2023,CUST-00573,Individual,Bahrain,Riffa,Home & Garden,Decor,18,567.9,10222.2,13.24,1353.42,10,886.88,1425.17,38.07,11218.9,USD,Delivered,10/26/2023,Credit Card,Paid,EMP-00167,Red Sea Transport,UAE,Abu Dhabi,Road Transport,Medium,Express required
ORD-0004416,10/23/2020,CUST-00368,Small Business,Kuwait,Jahra,Fashion,Jewelry,440,1666.39,733211.6,11.58,84905.9,0,0,3058.21,6564.05,657927.96,USD,Delivered,10/26/2020,Credit Card,Paid,EMP-00239,Kanoo Shipping,Oman,Sohar,Sea Freight,Medium,Express required
ORD-0004418,11/28/2023,CUST-00848,Small Business,Saudi Arabia,Riyadh,Beauty & Health,Fragrances,366,1645.65,602307.9,12.15,73180.41,15,79369.12,2185.3,3695.02,614376.93,USD,Delivered,12/17/2023,Bank Transfer,Pending,EMP-00101,Desert Express Logistics,Oman,Sur,Air Freight,Medium,Express required
ORD-0004419,3/30/2019,CUST-01050,Corporate,Kuwait,Ahmadi,Home & Garden,Furniture,4737,1337.35,6335026.95,12.3,779208.31,0,0,3926.37,21902.03,5581647.04,USD,Delivered,4/4/2019,Credit Card,Paid,EMP-00234,Agility Logistics,Qatar,Doha,Road Transport,Urgent,Express required
ORD-0004421,2/15/2023,CUST-01113,Individual,Saudi Arabia,Khobar,Automotive,Exterior,19,263.5,5006.5,2.93,146.69,15,728.97,4490.5,0,10079.28,USD,Delivered,2/19/2023,Credit Card,Overdue,EMP-00134,Arabian Shipping Co.,Saudi Arabia,Medina,Air Freight,High,Express required
ORD-0004422,6/16/2019,CUST-00170,Individual,Kuwait,Hawalli,Home & Garden,Dining,17,788.48,13404.16,10.2,1367.22,0,0,3623.23,74.76,15734.93,USD,Delivered,6/23/2019,Bank Transfer,Pending,EMP-00224,Gulf Logistics Partners,Qatar,Doha,Express Courier,Low,Express required
ORD-0004425,5/8/2019,CUST-00904,Corporate,Oman,Sohar,Beauty & Health,Body Care,3001,462.65,1388412.65,9.48,131621.52,5,62839.56,2491.25,7716.73,1329838.67,USD,Delivered,6/7/2019,Bank Transfer,Paid,EMP-00283,Arabian Shipping Co.,Qatar,Al Khor,Road Transport,Medium,Express required
ORD-0004426,1/7/2022,CUST-01343,Small Business,Kuwait,Hawalli,Industrial,Packaging,300,505.25,151575,12.79,19386.44,0,0,459.83,638.38,133286.77,USD,Delivered,2/6/2022,Bank Transfer,Paid,EMP-00224,CMA CGM Middle East,Saudi Arabia,Khobar,Air Freight,Medium,Express required
ORD-0004427,2/12/2021,CUST-00639,Small Business,Qatar,Al Rayyan,Industrial,Safety Equipment,356,1637.7,583021.2,11.58,67513.85,0,0,1362.57,3298.28,520168.2,USD,Delivered,2/26/2021,Cash on Delivery,Paid,EMP-00051,Pearl Harbor Freight,Qatar,Al Khor,Road Transport,Medium,Fragile items
ORD-0004429,11/9/2024,CUST-00535,Corporate,Kuwait,Ahmadi,Sports & Outdoors,Running,1289,2241.81,2889693.09,9.98,288391.37,0,0,2852.46,15208.62,2619362.8,USD,Delivered,12/6/2024,Credit Card,Paid,EMP-00051,Agility Logistics,UAE,Sharjah,Sea Freight,Medium,Express required
ORD-0004430,7/25/2025,CUST-00839,Small Business,Oman,Nizwa,Food & Beverage,Organic Foods,242,24.54,5938.68,2.74,162.72,5,288.8,4212.36,0,10277.12,USD,Delivered,7/27/2025,Credit Card,Paid,EMP-00197,Desert Express Logistics,Oman,Sohar,Express Courier,Urgent,Express required
ORD-0004432,11/23/2022,CUST-00502,Government,Bahrain,Muharraq,Beauty & Health,Personal Care,4276,1448.22,6192588.72,0.29,17958.51,10,617463.02,2293.91,30202.73,6824589.87,USD,Delivered,12/4/2022,Bank Transfer,Paid,EMP-00225,GAC Logistics,Oman,Sur,Air Freight,Medium,Express required
ORD-0004433,10/24/2022,CUST-00722,Government,Kuwait,Kuwait City,Fashion,Sportswear,6567,5122.72,33640902.24,0.29,97558.62,0,0,3080.94,158781.05,33705205.61,USD,Shipped,11/3/2022,Bank Transfer,Partial,EMP-00232,Arabian Shipping Co.,Qatar,Al Wakrah,Road Transport,Medium,Express required
ORD-0004434,4/18/2024,CUST-00143,Small Business,Oman,Sohar,Food & Beverage,Organic Foods,129,646.31,83373.99,5.74,4785.67,5,3929.42,2247.71,784.61,85550.06,USD,Delivered,4/19/2024,Cash on Delivery,Paid,EMP-00279,Al Futtaim Logistics,UAE,Ras Al Khaimah,Air Freight,High,Express required
ORD-0004435,9/28/2019,CUST-01489,Individual,Saudi Arabia,Medina,Beauty & Health,Vitamins,8,119.04,952.32,4.98,47.43,15,135.73,12.88,0,1053.5,USD,Delivered,10/15/2019,Letter of Credit,Paid,EMP-00076,DHL Gulf,Bahrain,Manama,Air Freight,High,Express required
ORD-0004436,10/11/2021,CUST-00200,Corporate,Qatar,Al Wakrah,Industrial,Chemicals,2616,3879.87,10149739.92,20.01,2030962.96,0,0,4640.06,27665.25,8151082.27,USD,Delivered,10/22/2021,Digital Wallet,Paid,EMP-00081,COSCO Shipping Gulf,Oman,Muscat,Air Freight,High,Express required
ORD-0004438,1/5/2021,CUST-00593,Government,Saudi Arabia,Khobar,Food & Beverage,Organic Foods,4800,4198.03,20150544,1.11,223671.04,15,2989030.94,1798.67,191813.37,23109515.94,USD,Returned,1/13/2021,Cash on Delivery,Paid,EMP-00241,Agility Logistics,Oman,Sur,Air Freight,High,Express required
ORD-0004439,6/15/2024,CUST-00626,Corporate,Kuwait,Jahra,Electronics,Headphones,1229,734.71,902958.59,13.81,124698.58,0,0,4430.92,1463.34,784154.27,USD,Delivered,6/21/2024,Credit Card,Paid,EMP-00098,UPS Arabia,Oman,Salalah,Air Freight,High,Express required
ORD-0004440,7/1/2025,CUST-01068,Individual,Bahrain,Muharraq,Food & Beverage,Bakery,11,224.99,2474.89,4.81,119.04,10,235.59,1263.7,0,3855.14,USD,Delivered,7/14/2025,Credit Card,Paid,EMP-00167,CMA CGM Middle East,Saudi Arabia,Khobar,Sea Freight,High,Express required
ORD-0004443,3/10/2022,CUST-01283,Individual,Saudi Arabia,Dammam,Food & Beverage,Bakery,18,762.6,13726.8,4.92,675.36,15,1957.72,653.39,61.15,15723.7,USD,Delivered,3/20/2022,Credit Card,Paid,EMP-00103,CMA CGM Middle East,UAE,Dubai,Road Transport,Urgent,Express required
ORD-0004445,1/7/2023,CUST-01089,Corporate,Bahrain,Riffa,Food & Beverage,Packaged Foods,1822,375.91,684908.02,14.16,96982.98,10,58792.5,4233.19,3389.43,654340.16,USD,Delivered,1/13/2023,Credit Card,Pending,EMP-00089,Gulf Logistics Partners,Kuwait,Jahra,Sea Freight,Medium,Express required
ORD-0004446,4/4/2021,CUST-00824,Individual,UAE,Abu Dhabi,Beauty & Health,Fragrances,17,976.18,16595.06,13.97,2318.33,5,713.84,3117.54,115.61,18223.72,USD,Delivered,5/1/2021,Bank Transfer,Paid,EMP-00279,Pearl Harbor Freight,Oman,Muscat,Express Courier,High,Express required
ORD-0004448,8/3/2020,CUST-00836,Individual,Kuwait,Jahra,Electronics,TVs,12,766.85,9202.2,1.5,138.03,0,0,1501.27,0,10565.44,USD,Delivered,8/24/2020,Cash on Delivery,Paid,EMP-00134,Hapag-Lloyd Gulf,Bahrain,Hamad Town,Air Freight,Medium,Express required
ORD-0004449,1/26/2023,CUST-00318,Small Business,Oman,Sohar,Industrial,Electrical,324,1851.12,599762.88,3.27,19612.25,5,29007.53,2379.95,3870.59,615408.7,USD,Delivered,2/19/2023,Installments,Paid,EMP-00233,Middle East Freight Solutions,Oman,Muscat,Air Freight,Urgent,Express required
ORD-0004452,11/26/2023,CUST-00216,Corporate,Kuwait,Kuwait City,Electronics,Tablets,913,4962.69,4530935.97,21.99,996352.82,0,0,4997.4,20870.25,3560450.8,USD,Returned,12/16/2023,Credit Card,Paid,EMP-00101,CMA CGM Middle East,Kuwait,Hawalli,Road Transport,High,Express required
ORD-0004453,8/15/2024,CUST-00008,Small Business,Oman,Sohar,Automotive,Tools,292,1949.63,569291.96,14.81,84312.14,5,24248.99,2373.4,5531.48,517133.69,USD,Delivered,8/31/2024,Credit Card,Paid,EMP-00242,Pearl Harbor Freight,Kuwait,Hawalli,Sea Freight,Low,Express required
ORD-0004456,6/12/2023,CUST-00154,Individual,Kuwait,Salmiya,Fashion,Men Clothing,14,39.92,558.88,0.68,3.8,0,0,645.81,0,1200.89,USD,Delivered,6/25/2023,Cash on Delivery,Overdue,EMP-00279,Desert Express Logistics,Saudi Arabia,Jubail,Sea Freight,Medium,Fragile items
ORD-0004457,1/30/2024,CUST-00514,Small Business,Kuwait,Hawalli,Electronics,Smart Watches,431,1259.82,542982.42,14.19,77049.21,0,0,2434.07,1074.56,469441.84,USD,Delivered,2/27/2024,Bank Transfer,Paid,EMP-00283,Red Sea Transport,UAE,Dubai,Express Courier,Low,Express required
ORD-0004458,2/22/2019,CUST-01339,Small Business,Oman,Muscat,Industrial,Packaging,57,805.04,45887.28,8.78,4028.9,5,2092.92,1921.92,341.46,46214.68,USD,Delivered,2/28/2019,Credit Card,Pending,EMP-00283,Middle East Freight Solutions,UAE,Fujairah,Sea Freight,Medium,Express required
ORD-0004459,10/7/2023,CUST-01339,Small Business,Oman,Muscat,Industrial,Measuring,14,329.2,4608.8,4.74,218.46,5,219.52,3865.06,0,8474.92,USD,Delivered,11/3/2023,Cash on Delivery,Paid,EMP-00214,Kanoo Shipping,Oman,Nizwa,Road Transport,Urgent,Express required
ORD-0004460,8/14/2025,CUST-01038,Small Business,Bahrain,Muharraq,Food & Beverage,Confectionery,371,903.43,335172.53,13.72,45985.67,10,28918.69,2495.28,693.38,321294.21,USD,Shipped,8/25/2025,Credit Card,Pending,EMP-00206,UPS Arabia,Oman,Salalah,Air Freight,Low,Express required
ORD-0004461,8/11/2022,CUST-01019,Corporate,Saudi Arabia,Khobar,Food & Beverage,Spices,3669,2629.58,9647929.02,23.15,2233495.57,15,1112165.02,960.4,95771.54,8623330.41,USD,Delivered,8/19/2022,Bank Transfer,Pending,EMP-00228,CMA CGM Middle East,Bahrain,Manama,Road Transport,Medium,Express required
ORD-0004463,9/6/2023,CUST-00366,Corporate,Kuwait,Salmiya,Food & Beverage,Dairy,2247,2780.23,6247176.81,11.9,743414.04,0,0,4238.69,30233.59,5538235.05,USD,Delivered,9/26/2023,Credit Card,Paid,EMP-00283,UPS Arabia,Oman,Sur,Road Transport,Medium,Express required
ORD-0004464,5/22/2025,CUST-00079,Individual,Oman,Nizwa,Industrial,Plumbing,6,703.06,4218.36,4.08,172.11,5,202.31,696.6,0,4945.16,USD,Delivered,6/19/2025,Credit Card,Paid,EMP-00051,Red Sea Transport,Qatar,Al Wakrah,Air Freight,Low,Express required
ORD-0004465,2/1/2023,CUST-00260,Corporate,UAE,Ajman,Industrial,Packaging,1268,1644.74,2085530.32,16.48,343695.4,5,87091.75,80.54,4775.06,1833782.27,USD,Delivered,2/8/2023,Credit Card,Paid,EMP-00153,Al Futtaim Logistics,Kuwait,Hawalli,Sea Freight,Medium,Bulk order
ORD-0004466,7/9/2022,CUST-01023,Small Business,Qatar,Doha,Beauty & Health,Vitamins,421,1940.2,816824.2,3.65,29814.08,0,0,4486.1,5617.11,797113.33,USD,Delivered,7/13/2022,Credit Card,Paid,EMP-00153,Hapag-Lloyd Gulf,Oman,Nizwa,Air Freight,High,Express required
ORD-0004468,1/28/2025,CUST-01138,E-commerce Platform,Qatar,Al Rayyan,Sports & Outdoors,Yoga,35,469.14,16419.9,6.52,1070.58,0,0,2231.63,161.1,17742.05,USD,Shipped,2/10/2025,Bank Transfer,Paid,EMP-00197,CMA CGM Middle East,UAE,Ras Al Khaimah,Express Courier,High,Express required
ORD-0004469,5/29/2024,CUST-00163,Small Business,UAE,Fujairah,Home & Garden,Cleaning,422,114.52,48327.44,2.09,1010.04,5,2365.87,1345.64,306.05,51334.96,USD,Returned,6/28/2024,Bank Transfer,Partial,EMP-00242,MSC Arabian,Oman,Sohar,Rail Freight,Medium,Hazardous materials
ORD-0004470,8/8/2021,CUST-00687,Corporate,Kuwait,Kuwait City,Food & Beverage,Dairy,1790,4842.72,8668468.8,21.47,1861120.25,0,0,3717.57,31536.79,6842602.91,USD,Delivered,9/1/2021,Cash on Delivery,Overdue,EMP-00153,Kanoo Shipping,Kuwait,Salmiya,Express Courier,Medium,Express required
ORD-0004472,8/19/2020,CUST-00289,Corporate,Oman,Salalah,Food & Beverage,Confectionery,4107,2403.84,9872570.88,15.77,1556904.43,5,415783.32,737.36,33460.75,8765647.88,USD,Shipped,8/25/2020,Bank Transfer,Pending,EMP-00232,Agility Logistics,UAE,Dubai,Road Transport,Medium,Express required
ORD-0004473,7/18/2020,CUST-00075,Small Business,Saudi Arabia,Jubail,Sports & Outdoors,Yoga,125,1255.9,156987.5,5.92,9293.66,15,22154.08,3270.57,825.79,173944.28,USD,Shipped,7/26/2020,Letter of Credit,Pending,EMP-00051,FedEx Middle East,Bahrain,Manama,Sea Freight,Low,Express required
ORD-0004474,10/4/2025,CUST-00276,Corporate,UAE,Sharjah,Industrial,Chemicals,3999,4061.54,16242098.46,11.68,1897077.1,5,717251.07,4225.53,121389.59,15187887.55,USD,Shipped,10/5/2025,Credit Card,Paid,EMP-00152,Gulf Logistics Partners,Oman,Muscat,Road Transport,Medium,Express required
ORD-0004476,1/28/2024,CUST-00216,Corporate,Kuwait,Kuwait City,Sports & Outdoors,Yoga,1009,3772.82,3806775.38,16.79,639157.59,0,0,3844.56,19514.32,3190976.67,USD,Delivered,2/23/2024,Credit Card,Pending,EMP-00228,Middle East Freight Solutions,Saudi Arabia,Khobar,Rail Freight,Medium,Express required
ORD-0004478,11/22/2020,CUST-00220,Government,Oman,Muscat,Sports & Outdoors,Camping Gear,6408,1975.39,12658299.12,6.5,822789.44,5,591775.48,3275.05,85387.71,12515947.92,USD,Delivered,12/7/2020,Digital Wallet,Paid,EMP-00089,GAC Logistics,Qatar,Al Wakrah,Sea Freight,Urgent,Express required
ORD-0004479,3/8/2020,CUST-00437,Government,Qatar,Al Khor,Beauty & Health,Skincare,2569,3265.02,8387836.38,7.59,636636.78,0,0,1273.74,42210.13,7794683.47,USD,Shipped,3/14/2020,Letter of Credit,Paid,EMP-00206,Agility Logistics,Bahrain,Manama,Sea Freight,High,Express required
ORD-0004482,9/5/2024,CUST-01082,Small Business,Saudi Arabia,Mecca,Sports & Outdoors,Sports Shoes,88,274.95,24195.6,6.32,1529.16,15,3399.97,1360.45,53.29,27480.15,USD,Delivered,10/5/2024,Bank Transfer,Paid,EMP-00269,Pearl Harbor Freight,Oman,Sur,Air Freight,Medium,Express required
ORD-0004483,1/1/2021,CUST-01259,Small Business,Kuwait,Ahmadi,Sports & Outdoors,Camping Gear,437,1134.88,495942.56,3.97,19688.92,0,0,445.83,4102.64,480802.11,USD,Delivered,1/29/2021,Bank Transfer,Paid,EMP-00081,Red Sea Transport,UAE,Sharjah,Rail Freight,Low,Express required
ORD-0004485,11/11/2025,CUST-01082,Small Business,Saudi Arabia,Mecca,Food & Beverage,Health Foods,287,22.2,6371.4,3.05,194.33,15,926.56,2508.47,0,9612.1,USD,Returned,12/11/2025,Cash on Delivery,Paid,EMP-00269,Arabian Shipping Co.,Saudi Arabia,Jubail,Express Courier,Low,Express required
ORD-0004486,1/17/2023,CUST-00640,Small Business,Qatar,Lusail,Sports & Outdoors,Bicycles,17,1355.08,23036.36,8.82,2031.81,0,0,1454.19,85.78,22544.52,USD,Delivered,2/9/2023,Credit Card,Overdue,EMP-00224,FedEx Middle East,UAE,Ras Al Khaimah,Air Freight,High,Express required
ORD-0004487,11/19/2019,CUST-01305,Individual,Bahrain,Manama,Home & Garden,Garden Tools,11,93.65,1030.15,4.33,44.61,10,98.55,967.78,0,2051.87,USD,Shipped,11/28/2019,Digital Wallet,Pending,EMP-00283,COSCO Shipping Gulf,UAE,Fujairah,Air Freight,High,Express required
ORD-0004489,5/18/2023,CUST-00421,Small Business,Qatar,Al Khor,Home & Garden,Kitchen Appliances,426,1841.92,784657.92,14.42,113147.67,0,0,3037.44,5228.25,679775.94,USD,Delivered,6/2/2023,Credit Card,Pending,EMP-00283,GAC Logistics,UAE,Abu Dhabi,Sea Freight,Medium,Express required
ORD-0004490,6/14/2021,CUST-00704,Corporate,Qatar,Al Wakrah,Automotive,Tires,3822,1136.02,4341868.44,12.28,533181.44,0,0,2717.47,32392.25,3843796.72,USD,Returned,7/7/2021,Cash on Delivery,Pending,EMP-00239,Middle East Freight Solutions,Kuwait,Salmiya,Air Freight,High,Temperature controlled
ORD-0004491,5/23/2023,CUST-01445,Corporate,Kuwait,Salmiya,Industrial,Hardware,4289,469.56,2013942.84,21.74,437831.17,0,0,2403.34,7245.67,1585760.68,USD,Delivered,5/31/2023,Bank Transfer,Paid,EMP-00167,Maersk Gulf,Saudi Arabia,Riyadh,Road Transport,Medium,Express required
ORD-0004492,5/12/2025,CUST-01014,Individual,Qatar,Al Rayyan,Sports & Outdoors,Fitness Equipment,19,644.51,12245.69,10.02,1227.02,0,0,683.42,113.84,11815.93,USD,Delivered,6/2/2025,Digital Wallet,Overdue,EMP-00124,Desert Express Logistics,UAE,Dubai,Air Freight,Medium,Express required
ORD-0004493,10/10/2021,CUST-00581,Individual,Saudi Arabia,Riyadh,Electronics,Cameras,9,586.74,5280.66,3.4,179.54,15,765.17,4092.72,0,9959.01,USD,Delivered,10/11/2021,Bank Transfer,Paid,EMP-00098,Al Futtaim Logistics,Saudi Arabia,Medina,Air Freight,Low,Express required
ORD-0004495,10/2/2021,CUST-00180,Small Business,Oman,Sohar,Home & Garden,Dining,145,1403.4,203493,11.72,23849.38,5,8982.18,850.79,1272.72,190749.31,USD,Delivered,10/27/2021,Credit Card,Paid,EMP-00283,CMA CGM Middle East,Saudi Arabia,Khobar,Express Courier,Medium,Express required
ORD-0004496,12/26/2024,CUST-01144,Small Business,Saudi Arabia,Taif,Beauty & Health,Medical Devices,152,1157.11,175880.72,14.09,24781.59,15,22664.87,1952.4,1450.37,177166.77,USD,Shipped,1/10/2025,Credit Card,Pending,EMP-00233,UPS Arabia,Bahrain,Muharraq,Sea Freight,High,Temperature controlled
ORD-0004497,11/25/2020,CUST-00567,Corporate,Kuwait,Kuwait City,Electronics,Smart Watches,1959,4912.83,9624233.97,10.67,1026905.76,0,0,2769.31,74889.17,8674986.69,USD,Returned,12/23/2020,Bank Transfer,Paid,EMP-00202,Al Futtaim Logistics,Bahrain,Isa Town,Road Transport,Medium,Express required
ORD-0004498,12/8/2022,CUST-00446,Individual,UAE,Dubai,Automotive,Electronics,1,629.85,629.85,1.03,6.49,5,31.17,3381.15,0,4035.68,USD,Delivered,12/29/2022,Installments,Paid,EMP-00206,Kanoo Shipping,Oman,Sur,Express Courier,Medium,Express required
ORD-0004500,10/17/2025,CUST-00602,E-commerce Platform,Kuwait,Jahra,Automotive,Lighting,16,308.01,4928.16,3.04,149.82,0,0,3976.5,0,8754.84,USD,Delivered,11/14/2025,Credit Card,Paid,EMP-00101,Pearl Harbor Freight,Saudi Arabia,Jeddah,Air Freight,High,Express required
ORD-0004501,12/13/2019,CUST-00761,Individual,Bahrain,Manama,Sports & Outdoors,Hiking Equipment,10,515.25,5152.5,2.38,122.63,10,502.99,4354.73,0,9887.59,USD,Delivered,12/22/2019,Cash on Delivery,Paid,EMP-00242,UPS Arabia,Bahrain,Hamad Town,Road Transport,Medium,Express required
ORD-0004502,7/15/2024,CUST-00206,Corporate,Kuwait,Hawalli,Home & Garden,Storage,4910,4752.45,23334529.5,15.8,3686855.66,0,0,2937.25,36035.01,19686646.1,USD,Delivered,7/23/2024,Digital Wallet,Paid,EMP-00051,COSCO Shipping Gulf,Oman,Nizwa,Air Freight,Medium,Express required
ORD-0004503,3/25/2021,CUST-01347,Small Business,Qatar,Doha,Electronics,Cameras,45,1417.03,63766.35,10.2,6504.17,0,0,4784.05,327.85,62374.08,USD,Delivered,4/4/2021,Bank Transfer,Paid,EMP-00225,COSCO Shipping Gulf,UAE,Abu Dhabi,Sea Freight,Medium,Express required
ORD-0004504,6/5/2023,CUST-00489,Corporate,Bahrain,Isa Town,Sports & Outdoors,Team Sports,1007,4786.77,4820277.39,10.75,518179.82,10,430209.76,4455.72,33456.36,4770219.41,USD,Delivered,6/18/2023,Cash on Delivery,Paid,EMP-00269,Aramex,Kuwait,Kuwait City,Sea Freight,Medium,Temperature controlled
ORD-0004505,10/27/2025,CUST-00882,Small Business,UAE,Sharjah,Food & Beverage,Beverages,41,436.82,17909.62,12.22,2188.56,5,786.05,3420.04,83.63,20010.78,USD,Shipped,11/4/2025,Bank Transfer,Paid,EMP-00098,FedEx Middle East,Bahrain,Isa Town,Road Transport,Medium,Express required
ORD-0004506,11/10/2022,CUST-01417,Individual,Qatar,Lusail,Beauty & Health,Hair Care,20,878.98,17579.6,8.86,1557.55,0,0,416.98,95.98,16535.01,USD,Delivered,11/20/2022,Credit Card,Paid,EMP-00216,Hapag-Lloyd Gulf,Kuwait,Jahra,Sea Freight,Low,Express required
ORD-0004507,1/27/2020,CUST-00710,Small Business,Qatar,Al Khor,Food & Beverage,Spices,459,1752.76,804516.84,2.55,20515.18,0,0,2413.25,6801.35,793216.26,USD,Shipped,2/10/2020,Bank Transfer,Paid,EMP-00134,MSC Arabian,Oman,Muscat,Air Freight,Medium,Express required
ORD-0004508,10/25/2023,CUST-01447,Individual,Bahrain,Manama,Beauty & Health,Makeup,3,492.99,1478.97,3.23,47.77,10,143.12,1600.05,0,3174.37,USD,Delivered,11/5/2023,Credit Card,Paid,EMP-00248,Hapag-Lloyd Gulf,Bahrain,Manama,Express Courier,Medium,Express required
ORD-0004510,6/9/2020,CUST-00965,Individual,Bahrain,Isa Town,Sports & Outdoors,Bicycles,15,19.92,298.8,0.43,1.28,10,29.75,2323.69,0,2650.96,USD,Delivered,6/21/2020,Digital Wallet,Paid,EMP-00279,Hapag-Lloyd Gulf,Qatar,Doha,Sea Freight,Medium,Express required
ORD-0004511,12/16/2025,CUST-01457,Corporate,Bahrain,Isa Town,Automotive,Car Parts,3033,1273.3,3861918.9,9.05,349503.66,10,351241.52,3810.12,13626.77,3881093.65,USD,Delivered,12/19/2025,Installments,Paid,EMP-00224,Aramex,Kuwait,Ahmadi,Road Transport,Urgent,Express required
ORD-0004514,11/13/2019,CUST-00409,Individual,UAE,Dubai,Automotive,Electronics,4,795.29,3181.16,4.46,141.88,5,151.96,1203.52,0,4394.76,USD,Delivered,12/13/2019,Credit Card,Paid,EMP-00153,Middle East Freight Solutions,UAE,Ras Al Khaimah,Air Freight,High,Express required
ORD-0004515,9/20/2022,CUST-00061,Small Business,Kuwait,Ahmadi,Fashion,Shoes,15,1484.26,22263.9,6.13,1364.78,0,0,3185.33,23.12,24107.57,USD,Delivered,10/12/2022,Credit Card,Paid,EMP-00233,FedEx Middle East,Saudi Arabia,Jeddah,Road Transport,High,Express required
ORD-0004517,11/18/2024,CUST-01250,Small Business,Oman,Salalah,Electronics,Laptops,101,1790.5,180840.5,9.12,16492.65,5,8217.39,3968.6,1330.65,177864.49,USD,Delivered,12/1/2024,Digital Wallet,Paid,EMP-00081,MSC Arabian,Kuwait,Ahmadi,Sea Freight,High,Express required
ORD-0004518,11/8/2024,CUST-00811,Corporate,Qatar,Al Rayyan,Home & Garden,Bedding,4108,2615.61,10744925.88,23.94,2572335.26,0,0,3462.41,83267.65,8259320.68,USD,Delivered,12/8/2024,Credit Card,Paid,EMP-00232,Arabian Shipping Co.,UAE,Sharjah,Road Transport,Medium,Express required
