Inventory_ID,Warehouse_ID,Warehouse_Name,Country,City,SKU,Product_Category,Product_Name,Current_Stock,Reorder_Level,Max_Stock_Capacity,Unit_Cost_USD,Unit_Price_USD,Stock_Value_USD,Received_Date,Expiry_Date,Units_Received_YTD,Units_Shipped_YTD,Units_Returned_YTD,Stock_Turnover_Rate,Quality_Status,Storage_Zone,Shelf_Location,Batch_Number,Supplier_Name,Last_Stock_Count_Date,Stock_Count_Variance,Handler_Employee_ID,Temperature_Required,Hazardous_Class,Barcode,Weight_Per_Unit_KG,Dimensions_CM
INV-0004540,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-AUT-2407-490,Automotive,Interior,5510,114,5690,771.71,2295.62,4252122.1,10/9/2023,12/5/2025,24305,14828,322,2.69,Good,C1,C1-3-7,BATCH-2025389,Local Distributors,7/12/2025,3,EMP-00058,Ambient,None,8.90144E+12,45.05,40x14x40
INV-0004541,WH-010,CNF Doha Distribution Center,Qatar,Doha,SKU-HOM-5237-919,Home & Garden,Lighting,3126,297,7209,781.23,2079.42,2442124.98,8/1/2023,12/5/2025,20300,17295,466,5.53,Good,C2,C2-26-10,BATCH-2025716,Euro Logistics,4/21/2025,-9,EMP-00036,Ambient,None,8.90894E+12,56.06,53x16x46
INV-0004542,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-IND-3752-172,Industrial,Hardware,6309,98,7625,2922.25,7959.06,18436475.25,4/17/2023,12/5/2025,5081,3551,47,0.56,Good,High Value,High Value-43-10,BATCH-2023483,China Export Hub,10/4/2024,-24,EMP-00274,Ambient,None,8.90561E+12,68.5,7x8x23
INV-0004543,WH-006,CNF Dammam Distribution Center,Saudi Arabia,Dammam,SKU-AUT-1828-380,Automotive,Car Care,5366,225,7629,4353.21,6532.84,23359324.86,12/18/2019,12/5/2025,25545,6047,49,1.13,Expired,C2,C2-49-3,BATCH-2019787,China Export Hub,2/27/2020,48,EMP-00294,Ambient,None,8.90836E+12,43.72,130x67x48
INV-0004544,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-FOO-5291-551,Food & Beverage,Confectionery,2561,424,6233,1546.43,3146.74,3960407.23,4/19/2019,3/29/2020,155,102,1,0.04,Good,B2,B2-12-3,BATCH-2025863,Gulf Manufacturing,1/13/2025,-25,EMP-00244,2-8°C,None,8.90911E+12,56.54,79x77x34
INV-0004545,WH-008,CNF Hawalli Distribution Center,Kuwait,Hawalli,SKU-FOO-5252-315,Food & Beverage,Frozen Foods,9996,171,13869,4678.32,7990.38,46764486.72,2/20/2020,3/16/2021,5330,3396,101,0.34,Good,High Value,High Value-46-8,BATCH-2025646,Global Supply Co.,3/10/2023,-4,EMP-00127,2-8°C,None,8.90843E+12,7.56,79x79x26
INV-0004546,WH-015,CNF Muharraq Distribution Center,Bahrain,Muharraq,SKU-AUT-5362-577,Automotive,Tires,4392,271,7604,2521.15,6167.68,11072890.8,1/19/2021,12/5/2025,9060,6925,19,1.58,Good,A2,A2-36-4,BATCH-2023930,Global Supply Co.,3/28/2022,28,EMP-00274,Ambient,None,8.90323E+12,44.35,42x43x30
INV-0004547,WH-003,CNF Sharjah Distribution Center,UAE,Sharjah,SKU-FOO-4995-260,Food & Beverage,Frozen Foods,6371,227,6732,438.04,800.82,2790752.84,12/8/2024,12/31/2025,3316,2919,131,0.46,Quarantine,C1,C1-37-3,BATCH-2020977,Asia Trade Partners,11/4/2025,0,EMP-00036,-20°C,None,8.90727E+12,52.05,6x50x46
INV-0004548,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-AUT-2089-678,Automotive,Car Parts,3251,490,5747,224.78,635.57,730759.78,7/29/2021,12/5/2025,4545,310,0,0.1,Good,High Value,High Value-14-5,BATCH-2020347,Turkey Logistics,11/15/2024,33,EMP-00036,Ambient,None,8.90232E+12,26.84,142x60x8
INV-0004549,WH-008,CNF Hawalli Distribution Center,Kuwait,Hawalli,SKU-HOM-5571-624,Home & Garden,Dining,7095,202,11020,3043.43,6488.64,21593135.85,3/27/2020,12/5/2025,26362,2751,34,0.39,Good,Cold Zone,Cold Zone-33-9,BATCH-2021571,Euro Logistics,7/10/2025,17,EMP-00046,Ambient,None,8.90776E+12,29.31,138x23x10
INV-0004550,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-IND-8409-269,Industrial,Machinery,8235,328,11924,936.64,2319.79,7713230.4,3/25/2022,12/5/2025,27289,17661,298,2.14,Good,B2,B2-13-10,BATCH-2022644,Local Distributors,5/27/2024,48,EMP-00244,Ambient,Class 9,8.90948E+12,0.83,105x7x38
INV-0004551,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-SPO-7698-599,Sports & Outdoors,Bicycles,7812,189,10949,1263.99,1921.62,9874289.88,6/12/2024,12/5/2025,38765,9935,491,1.27,Good,Hazmat Zone,Hazmat Zone-18-5,BATCH-2022828,Global Supply Co.,3/9/2025,31,EMP-00240,Ambient,None,8.90106E+12,76,17x10x19
INV-0004552,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-FOO-8564-779,Food & Beverage,Frozen Foods,7236,191,12050,2821.42,5576.78,20415795.12,10/6/2022,10/23/2023,38824,5891,10,0.81,Good,Hazmat Zone,Hazmat Zone-21-9,BATCH-2021494,Global Supply Co.,11/13/2023,7,EMP-00058,Frozen,None,8.90654E+12,60.7,157x53x23
INV-0004553,WH-003,CNF Sharjah Distribution Center,UAE,Sharjah,SKU-HOM-2712-615,Home & Garden,Cleaning,3630,58,4088,2846.79,7479.65,10333847.7,5/8/2020,12/5/2025,48586,19451,659,5.36,Good,C2,C2-10-1,BATCH-2024201,India Trade Center,1/31/2022,16,EMP-00135,Ambient,None,8.90914E+12,61.29,155x5x27
INV-0004554,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-AUT-9675-414,Automotive,Car Accessories,8298,149,11540,3495.6,7511.99,29006488.8,8/27/2019,12/5/2025,3018,2759,67,0.33,Good,C2,C2-17-7,BATCH-2020116,Asia Trade Partners,5/18/2023,-45,EMP-00299,Ambient,None,8.90643E+12,73.38,111x92x42
INV-0004555,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-FAS-8681-826,Fashion,Men Clothing,9657,162,10949,866.16,1507.37,8364507.12,10/29/2019,12/5/2025,29034,394,8,0.04,Good,High Value,High Value-43-8,BATCH-2025978,India Trade Center,5/1/2022,-25,EMP-00162,Ambient,None,8.90635E+12,17.34,114x70x39
INV-0004556,WH-010,CNF Doha Distribution Center,Qatar,Doha,SKU-HOM-1929-108,Home & Garden,Decor,8533,240,12875,1827.75,4214.99,15596190.75,7/12/2023,12/5/2025,39783,15659,162,1.84,Good,High Value,High Value-37-3,BATCH-2021965,Global Supply Co.,11/27/2025,7,EMP-00294,Ambient,None,8.90169E+12,33.79,67x58x50
INV-0004557,WH-003,CNF Sharjah Distribution Center,UAE,Sharjah,SKU-BEA-8281-732,Beauty & Health,Body Care,1027,99,1649,4940.82,9197.84,5074222.14,12/8/2023,8/9/2025,34515,10711,16,10.43,Good,C1,C1-34-8,BATCH-2021354,Asia Trade Partners,5/22/2025,-26,EMP-00172,Ambient,None,8.90879E+12,75.94,75x71x26
INV-0004558,WH-010,CNF Doha Distribution Center,Qatar,Doha,SKU-BEA-6617-986,Beauty & Health,Makeup,5469,435,9720,667.98,1884.17,3653182.62,6/3/2019,7/10/2020,9551,8101,237,1.48,Damaged,C1,C1-39-5,BATCH-2024974,Gulf Manufacturing,8/18/2023,14,EMP-00184,-20°C,None,8.90454E+12,95.8,180x45x43
INV-0004559,WH-009,CNF Salmiya Distribution Center,Kuwait,Salmiya,SKU-ELE-5297-469,Electronics,Laptops,3701,174,4017,1802.25,3028.8,6670127.25,9/17/2024,12/5/2025,42853,11954,10,3.23,Good,Cold Zone,Cold Zone-38-10,BATCH-2019689,China Export Hub,8/12/2025,-40,EMP-00252,Ambient,None,8.90475E+12,49.82,150x93x21
INV-0004560,WH-005,CNF Jeddah Distribution Center,Saudi Arabia,Jeddah,SKU-ELE-6791-228,Electronics,Smartphones,5261,67,9084,3547.18,10604.49,18661713.98,3/22/2024,12/5/2025,5791,5297,63,1.01,Good,High Value,High Value-34-10,BATCH-2021839,Global Supply Co.,8/20/2025,-32,EMP-00284,Ambient,None,8.9054E+12,24.78,178x73x41
INV-0004561,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-ELE-1802-274,Electronics,Smart Watches,2763,100,7071,688.4,1129.32,1902049.2,8/6/2025,12/5/2025,35496,21172,428,7.66,Good,Cold Zone,Cold Zone-26-9,BATCH-2021549,Global Supply Co.,10/11/2025,-19,EMP-00060,Ambient,None,8.90694E+12,71.25,60x60x20
INV-0004562,WH-007,CNF Kuwait City Distribution Center,Kuwait,Kuwait City,SKU-HOM-5783-579,Home & Garden,Garden Tools,7501,165,11389,631.51,1130.73,4736956.51,11/7/2022,12/5/2025,25232,7485,4,1,Good,C1,C1-44-5,BATCH-2022065,Euro Logistics,3/31/2024,25,EMP-00140,Ambient,None,8.90981E+12,6,113x19x6
INV-0004563,WH-012,CNF Al Khor Distribution Center,Qatar,Al Khor,SKU-SPO-2582-996,Sports & Outdoors,Bicycles,552,65,3991,3586.98,4328.3,1980012.96,5/15/2024,12/5/2025,13101,1474,51,2.67,Good,Cold Zone,Cold Zone-9-1,BATCH-2023684,Gulf Manufacturing,10/2/2024,29,EMP-00175,Ambient,None,8.90395E+12,21.16,64x29x47
INV-0004564,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-IND-3631-239,Industrial,Measuring,3776,243,6547,1496.24,4045.25,5649802.24,6/22/2025,12/5/2025,24048,23844,1011,6.31,Quarantine,Hazmat Zone,Hazmat Zone-31-9,BATCH-2025909,China Export Hub,10/26/2025,38,EMP-00046,Ambient,None,8.90696E+12,1.76,38x55x49
INV-0004565,WH-009,CNF Salmiya Distribution Center,Kuwait,Salmiya,SKU-SPO-2741-865,Sports & Outdoors,Running,4914,202,7280,3944.17,6108.63,19381651.38,4/20/2023,12/5/2025,3186,1857,47,0.38,Good,C1,C1-47-3,BATCH-2024818,Euro Logistics,7/10/2023,5,EMP-00175,Ambient,None,8.90498E+12,76.31,167x72x32
INV-0004566,WH-010,CNF Doha Distribution Center,Qatar,Doha,SKU-IND-7874-423,Industrial,Plumbing,1292,86,1463,3737.1,5513.68,4828333.2,7/20/2019,12/5/2025,14737,1852,51,1.43,Good,C1,C1-49-8,BATCH-2023759,Global Supply Co.,6/30/2024,45,EMP-00014,Ambient,None,8.90452E+12,34.55,31x97x17
INV-0004567,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-ELE-4122-513,Electronics,Cameras,1143,129,4048,4556.36,7881.14,5207919.48,4/17/2022,12/5/2025,18026,16211,71,14.18,Good,C1,C1-5-9,BATCH-2021190,China Export Hub,7/12/2025,-40,EMP-00048,Ambient,None,8.90126E+12,90.23,46x8x31
INV-0004568,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-HOM-3887-165,Home & Garden,Decor,2065,317,7031,673.81,1286.57,1391417.65,10/4/2019,12/5/2025,29593,22303,821,10.8,Good,B2,B2-8-6,BATCH-2025590,Asia Trade Partners,3/7/2020,31,EMP-00299,Ambient,None,8.90937E+12,51.08,155x43x7
INV-0004569,WH-003,CNF Sharjah Distribution Center,UAE,Sharjah,SKU-FAS-2557-173,Fashion,Jewelry,186,470,4770,143.62,301.94,26713.32,2/2/2024,12/5/2025,7268,1600,5,8.6,Good,C1,C1-50-4,BATCH-2020767,China Export Hub,6/5/2024,11,EMP-00020,Ambient,None,8.90143E+12,89.68,86x76x10
INV-0004570,WH-015,CNF Muharraq Distribution Center,Bahrain,Muharraq,SKU-FOO-6160-911,Food & Beverage,Beverages,1824,252,3278,3991.1,6897.55,7279766.4,6/14/2021,10/28/2022,16265,6686,90,3.67,Damaged,B2,B2-48-4,BATCH-2023591,Asia Trade Partners,4/14/2022,37,EMP-00082,2-8°C,None,8.90287E+12,70.49,185x70x43
INV-0004571,WH-008,CNF Hawalli Distribution Center,Kuwait,Hawalli,SKU-FOO-2042-204,Food & Beverage,Frozen Foods,6556,250,6690,556.18,1144.65,3646316.08,9/4/2024,4/22/2025,4317,66,3,0.01,Good,A1,A1-31-3,BATCH-2019883,China Export Hub,8/9/2025,32,EMP-00185,15-25°C,None,8.903E+12,42.55,169x91x43
INV-0004572,WH-016,CNF Muscat Distribution Center,Oman,Muscat,SKU-SPO-7296-567,Sports & Outdoors,Sports Shoes,2831,84,6435,304.63,506.94,862407.53,1/28/2019,12/5/2025,35532,29021,1085,10.25,Good,C2,C2-42-9,BATCH-2024314,Gulf Manufacturing,1/30/2024,40,EMP-00127,Ambient,None,8.90891E+12,4.66,107x57x40
INV-0004573,WH-006,CNF Dammam Distribution Center,Saudi Arabia,Dammam,SKU-SPO-5157-815,Sports & Outdoors,Fishing,4752,194,8144,4916.33,6623.45,23362400.16,7/5/2024,12/5/2025,18219,9335,98,1.96,Good,High Value,High Value-31-6,BATCH-2021397,Euro Logistics,10/15/2025,14,EMP-00294,Ambient,None,8.9018E+12,43.92,46x22x50
INV-0004574,WH-011,CNF Al Wakrah Distribution Center,Qatar,Al Wakrah,SKU-IND-9399-919,Industrial,Packaging,3780,469,3915,1771.26,2342.64,6695362.8,4/16/2022,12/5/2025,48307,4219,134,1.12,Good,Cold Zone,Cold Zone-11-5,BATCH-2022601,Gulf Manufacturing,2/24/2025,34,EMP-00274,Ambient,None,8.90636E+12,37.99,117x44x21
INV-0004575,WH-008,CNF Hawalli Distribution Center,Kuwait,Hawalli,SKU-AUT-4471-424,Automotive,Interior,290,252,1225,2358.92,3533.99,684086.8,7/18/2020,12/5/2025,46689,32467,1106,111.96,Good,C1,C1-16-5,BATCH-2021701,Asia Trade Partners,3/21/2021,-38,EMP-00140,Ambient,None,8.90143E+12,20.62,134x98x5
INV-0004576,WH-009,CNF Salmiya Distribution Center,Kuwait,Salmiya,SKU-FAS-9539-516,Fashion,Sunglasses,1438,292,5422,2120.53,5352.32,3049322.14,11/3/2020,12/5/2025,35082,29277,1118,20.36,Damaged,High Value,High Value-4-10,BATCH-2025077,China Export Hub,9/28/2021,-29,EMP-00162,Ambient,None,8.90751E+12,97.37,149x49x24
INV-0004577,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-FOO-5395-711,Food & Beverage,Beverages,3734,64,8054,834.98,2417.33,3117815.32,6/1/2021,12/4/2021,26844,10232,339,2.74,Good,A1,A1-42-6,BATCH-2025334,Asia Trade Partners,3/23/2023,-25,EMP-00048,Ambient,None,8.90496E+12,13.49,110x69x9
INV-0004578,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-FOO-2253-638,Food & Beverage,Bakery,9841,387,13871,4526.2,7127.72,44542334.2,2/11/2025,12/31/2025,25095,16798,678,1.71,Good,C2,C2-31-2,BATCH-2023921,Local Distributors,6/26/2025,-1,EMP-00046,2-8°C,None,8.90583E+12,6.69,169x11x38
INV-0004579,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-FOO-7414-719,Food & Beverage,Health Foods,7354,321,11180,1331.27,3636.37,9790159.58,1/8/2019,8/28/2020,15483,8947,264,1.22,Good,Cold Zone,Cold Zone-12-5,BATCH-2023016,Local Distributors,10/28/2024,-2,EMP-00140,2-8°C,None,8.90802E+12,59.15,140x7x50
INV-0004580,WH-008,CNF Hawalli Distribution Center,Kuwait,Hawalli,SKU-IND-2869-597,Industrial,Raw Materials,6684,253,9356,4260.34,7255.79,28476112.56,9/4/2024,12/5/2025,25225,9765,394,1.46,Damaged,A2,A2-21-6,BATCH-2021061,Global Supply Co.,5/3/2025,-27,EMP-00018,Ambient,None,8.90202E+12,8.03,168x92x15
INV-0004581,WH-011,CNF Al Wakrah Distribution Center,Qatar,Al Wakrah,SKU-SPO-7294-436,Sports & Outdoors,Fishing,772,484,2562,2036.93,5052.45,1572509.96,7/18/2023,12/5/2025,7785,4650,57,6.02,Good,Hazmat Zone,Hazmat Zone-8-8,BATCH-2022673,Euro Logistics,1/11/2025,8,EMP-00018,Ambient,None,8.90601E+12,43.91,159x59x40
INV-0004582,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-FAS-8298-554,Fashion,Women Clothing,6947,363,11910,2042.43,3246.34,14188761.21,9/25/2022,12/5/2025,25200,14852,209,2.14,Good,A2,A2-37-4,BATCH-2024936,Euro Logistics,5/19/2025,41,EMP-00135,Ambient,None,8.90131E+12,94.39,53x83x44
INV-0004583,WH-015,CNF Muharraq Distribution Center,Bahrain,Muharraq,SKU-ELE-4312-293,Electronics,Gaming Consoles,747,235,2463,2663.64,5384.55,1989739.08,3/1/2024,12/5/2025,21009,8404,380,11.25,Expired,B1,B1-47-3,BATCH-2025254,Local Distributors,7/20/2024,-9,EMP-00294,Ambient,None,8.9085E+12,95.52,50x49x26
INV-0004584,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-BEA-4170-637,Beauty & Health,Skincare,1709,335,3303,4237.35,6739.82,7241631.15,1/8/2021,12/8/2022,16415,4110,182,2.4,Good,C2,C2-13-4,BATCH-2021649,Gulf Manufacturing,1/20/2021,-6,EMP-00244,Ambient,Class 7,8.9053E+12,6.82,164x20x38
INV-0004585,WH-008,CNF Hawalli Distribution Center,Kuwait,Hawalli,SKU-HOM-5512-362,Home & Garden,Bedding,1845,70,2372,4261.78,11352.96,7862984.1,1/27/2019,12/5/2025,46241,6442,231,3.49,Good,C1,C1-31-1,BATCH-2019546,China Export Hub,2/1/2021,-35,EMP-00140,Ambient,None,8.90591E+12,67.81,157x14x45
INV-0004586,WH-012,CNF Al Khor Distribution Center,Qatar,Al Khor,SKU-AUT-7174-765,Automotive,Tires,8369,332,10075,3742.04,7707.41,31317132.76,5/10/2024,12/5/2025,12987,9208,96,1.1,Good,C1,C1-48-9,BATCH-2021975,Global Supply Co.,1/4/2025,0,EMP-00014,Ambient,None,8.90737E+12,4.07,117x100x23
INV-0004587,WH-007,CNF Kuwait City Distribution Center,Kuwait,Kuwait City,SKU-HOM-2137-544,Home & Garden,Garden Tools,7031,287,7383,3394.67,6318.97,23867924.77,2/19/2023,12/5/2025,16421,13249,20,1.88,Good,B1,B1-26-8,BATCH-2020264,Turkey Logistics,11/15/2024,-6,EMP-00162,Ambient,None,8.90927E+12,30.5,198x64x11
INV-0004588,WH-005,CNF Jeddah Distribution Center,Saudi Arabia,Jeddah,SKU-ELE-2614-643,Electronics,Cameras,7449,214,9064,3064.33,3948.3,22826194.17,4/1/2019,12/5/2025,48575,35855,395,4.81,Good,A1,A1-30-7,BATCH-2021223,Global Supply Co.,6/8/2023,24,EMP-00046,Ambient,None,8.90598E+12,89.41,53x22x31
INV-0004589,WH-016,CNF Muscat Distribution Center,Oman,Muscat,SKU-FOO-7828-588,Food & Beverage,Bakery,5808,363,9033,4956.83,11704.76,28789268.64,12/28/2023,6/25/2025,2303,598,19,0.1,Expired,B1,B1-23-8,BATCH-2019076,India Trade Center,6/16/2025,-9,EMP-00252,2-8°C,None,8.90846E+12,70.97,190x35x48
INV-0004590,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-FAS-4157-324,Fashion,Shoes,4432,331,5676,2656.3,3519.06,11772721.6,9/9/2023,12/5/2025,4227,314,10,0.07,Good,D1,D1-24-4,BATCH-2019174,Turkey Logistics,10/8/2023,29,EMP-00046,Ambient,None,8.90243E+12,41.17,145x6x31
INV-0004591,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-AUT-8378-765,Automotive,Tires,1646,403,2163,167.49,402.23,275688.54,10/3/2025,12/5/2025,34739,33890,582,20.59,Quarantine,A2,A2-42-3,BATCH-2020848,China Export Hub,10/31/2025,-44,EMP-00082,Ambient,None,8.90353E+12,54.82,90x24x35
INV-0004592,WH-006,CNF Dammam Distribution Center,Saudi Arabia,Dammam,SKU-HOM-7107-613,Home & Garden,Furniture,6108,444,7130,4819.61,11959.05,29438177.88,7/19/2024,12/5/2025,25542,23105,753,3.78,Good,Cold Zone,Cold Zone-30-8,BATCH-2020182,Asia Trade Partners,10/27/2025,-23,EMP-00135,Ambient,None,8.90493E+12,16.94,110x88x33
INV-0004593,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-SPO-2058-148,Sports & Outdoors,Running,7060,226,11599,945.57,1931.04,6675724.2,7/25/2025,12/5/2025,13676,12709,501,1.8,Good,High Value,High Value-2-1,BATCH-2020725,China Export Hub,12/22/2025,26,EMP-00274,Ambient,None,8.9087E+12,4.34,170x87x42
INV-0004594,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-HOM-6374-922,Home & Garden,Textiles,2598,53,5112,4114.65,11925.82,10689860.7,6/1/2019,12/5/2025,19341,10062,464,3.87,Good,High Value,High Value-44-5,BATCH-2024838,Global Supply Co.,12/9/2023,-3,EMP-00299,Ambient,None,8.90857E+12,90.47,127x30x11
INV-0004595,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-BEA-7444-936,Beauty & Health,Skincare,4642,263,6104,3267.4,7198.62,15167270.8,4/2/2020,10/1/2021,46910,3274,71,0.71,Expired,A2,A2-10-3,BATCH-2023237,Local Distributors,1/22/2024,14,EMP-00018,-20°C,None,8.90618E+12,9.79,33x69x24
INV-0004596,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-IND-6196-996,Industrial,Safety Equipment,1038,217,4936,4000.7,4952.53,4152726.6,5/6/2023,12/5/2025,20500,7481,197,7.21,Good,C2,C2-27-9,BATCH-2022721,China Export Hub,6/1/2023,30,EMP-00190,Ambient,None,8.9061E+12,78.97,141x83x5
INV-0004597,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-FAS-3737-439,Fashion,Watches,1741,298,2306,4052.46,7133.73,7055332.86,11/19/2021,12/5/2025,34035,7505,304,4.31,Good,B1,B1-7-6,BATCH-2024717,China Export Hub,2/6/2025,-6,EMP-00284,Ambient,None,8.9091E+12,59.73,158x29x11
INV-0004598,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-IND-4772-654,Industrial,Packaging,5591,326,6360,110.99,148.94,620545.09,11/21/2021,12/5/2025,19791,15395,417,2.75,Good,A1,A1-28-10,BATCH-2024852,Local Distributors,10/5/2023,10,EMP-00014,Ambient,None,8.90963E+12,76.83,83x25x30
INV-0004599,WH-010,CNF Doha Distribution Center,Qatar,Doha,SKU-FAS-9579-669,Fashion,Sportswear,6398,414,9005,2736.57,6823.64,17508574.86,8/26/2020,12/5/2025,21329,18239,247,2.85,Good,D1,D1-7-2,BATCH-2021901,Asia Trade Partners,2/27/2025,-4,EMP-00244,Ambient,Class 9,8.90163E+12,36.65,148x27x37
INV-0004600,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-FAS-5941-582,Fashion,Watches,6309,481,9549,1541.3,2406.83,9724061.7,4/3/2020,12/5/2025,19721,1819,60,0.29,Good,Cold Zone,Cold Zone-41-1,BATCH-2020846,Turkey Logistics,11/7/2020,-20,EMP-00140,Ambient,Class 3,8.90348E+12,23.93,141x95x50
INV-0004601,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-BEA-2527-514,Beauty & Health,Body Care,4042,237,7033,2556.21,7592.39,10332200.82,10/15/2019,12/25/2020,45967,35284,1405,8.73,Good,C1,C1-18-1,BATCH-2021751,Gulf Manufacturing,5/4/2023,43,EMP-00284,Ambient,None,8.90349E+12,15.04,135x19x45
INV-0004602,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-FAS-5978-842,Fashion,Shoes,9009,391,11769,775.17,1650.59,6983506.53,2/4/2021,12/5/2025,30478,20085,53,2.23,Good,C1,C1-48-1,BATCH-2021774,Euro Logistics,3/29/2021,40,EMP-00018,Ambient,None,8.90127E+12,61.51,191x58x22
INV-0004603,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-FOO-7711-756,Food & Beverage,Frozen Foods,8809,94,11342,1903.85,4563.61,16771014.65,3/29/2024,1/30/2025,38034,19005,6,2.16,Good,High Value,High Value-3-8,BATCH-2023542,Global Supply Co.,9/4/2024,-18,EMP-00127,15-25°C,None,8.9087E+12,52.31,58x24x10
INV-0004604,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-BEA-1453-722,Beauty & Health,Supplements,4530,393,9266,1651.3,2990.12,7480389,7/24/2021,9/3/2022,48496,16658,224,3.68,Quarantine,Cold Zone,Cold Zone-22-5,BATCH-2024725,India Trade Center,11/21/2021,30,EMP-00290,Ambient,None,8.90637E+12,55.25,113x35x37
INV-0004605,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-SPO-3366-439,Sports & Outdoors,Fishing,1344,488,2887,3755.89,5315.15,5047916.16,4/20/2023,12/5/2025,35017,11669,575,8.68,Good,C1,C1-37-6,BATCH-2024023,Euro Logistics,11/19/2024,-18,EMP-00182,Ambient,None,8.90634E+12,77.3,101x60x26
INV-0004606,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-BEA-6881-838,Beauty & Health,Medical Devices,4712,59,7550,331.56,632.56,1562310.72,1/4/2023,8/12/2024,1435,729,0,0.15,Good,A2,A2-20-4,BATCH-2024488,Local Distributors,2/4/2023,10,EMP-00018,-20°C,None,8.90275E+12,0.94,25x11x14
INV-0004607,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-SPO-5791-794,Sports & Outdoors,Hiking Equipment,5570,59,8174,4167.18,6113.03,23211192.6,9/28/2020,12/5/2025,33040,2018,25,0.36,Good,Cold Zone,Cold Zone-21-10,BATCH-2020224,China Export Hub,5/30/2025,-31,EMP-00294,Ambient,None,8.90542E+12,12.93,85x68x21
INV-0004608,WH-008,CNF Hawalli Distribution Center,Kuwait,Hawalli,SKU-FAS-4200-386,Fashion,Men Clothing,6361,343,7597,4252.26,12603.08,27048625.86,12/24/2020,12/5/2025,14132,10238,195,1.61,Good,B1,B1-33-4,BATCH-2022153,Global Supply Co.,10/28/2021,42,EMP-00299,Ambient,None,8.90349E+12,4.29,22x94x35
INV-0004609,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-ELE-8100-673,Electronics,Gaming Consoles,6291,426,9028,1432.8,3685.04,9013744.8,5/23/2024,12/5/2025,49554,24481,294,3.89,Good,D1,D1-3-7,BATCH-2025496,Global Supply Co.,12/24/2024,13,EMP-00140,Ambient,None,8.90576E+12,42.51,11x73x27
INV-0004610,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-BEA-9188-385,Beauty & Health,Body Care,5480,56,9837,1739.45,2775.15,9532186,6/17/2019,9/11/2020,37507,30198,531,5.51,Good,D1,D1-10-4,BATCH-2022122,Local Distributors,6/8/2024,8,EMP-00294,2-8°C,None,8.90989E+12,94.32,74x97x35
INV-0004611,WH-006,CNF Dammam Distribution Center,Saudi Arabia,Dammam,SKU-FOO-5039-749,Food & Beverage,Spices,8523,415,13174,4746.14,12948.07,40451351.22,10/11/2021,5/18/2022,12156,9318,224,1.09,Expired,A2,A2-12-3,BATCH-2025215,Turkey Logistics,5/23/2023,-28,EMP-00182,15-25°C,None,8.90462E+12,58.38,59x64x14
INV-0004612,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-ELE-1005-159,Electronics,Power Banks,4828,99,9803,4064.11,10535.54,19621523.08,1/18/2022,12/5/2025,7536,2154,36,0.45,Good,A2,A2-12-10,BATCH-2020344,Asia Trade Partners,8/21/2024,7,EMP-00185,Ambient,None,8.90593E+12,41.76,41x21x8
